Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Volkswagen Fox 1.6 Trendline 70c	2020-12-23	$	605000	2010	Verde	Nafta	5	Manual	1.6	Hatchback	148000	MLA902075563	car_dealer	5_green	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Comfortline	2020-11-18	$	1100000	2016	Plateado	Nafta	5	Manual	1.6	Hatchback	40000	MLA897752048	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Villa Luro
Volkswagen Fox 1.6 Comfortline	2020-11-14	$	1100000	2016		Nafta	5	Manual	1.6	Hatchback	40000	MLA897210986	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Fox 1.6 Comfortline	2020-11-14	$	1100000	2016		Nafta	5	Manual	1.6	Hatchback	40000	MLA897200749	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	Haedo
Volkswagen Fox 1.6 Confortline Pack	2020-09-21	$	850000	2014		Nafta	5	Manual	1.6	Hatchback	69000	MLA879989382	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Fox 1.6 Comfortline 70a 5 p	2020-12-21	$	549000	2009	Gris	Nafta	5	Manual	1.6	Hatchback	121000	MLA901840890	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Volkswagen Fox 1.6 Highline	2020-12-23	$	1290000	2016	Blanco	Nafta	5	Manual	1.6	Hatchback	60000	MLA902134176	car_dealer	2_orange	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Tres de febrero	none
Volkswagen Fox 1.6 Trendline	2020-12-22	$	990000	2016	Azul	Nafta	5	Manual	1.6	Hatchback	44000	MLA901952159	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	Villa Lynch
Volkswagen Fox 1.6 Confortline	2020-01-12	$	700000	2010		Nafta	5	Manual	1.6	Hatchback	72000	MLA899588238	car_dealer	none	Volkswagen	Fox	Santa Fe	Rosario	none
Volkswagen Fox 1.6 Trendline	2020-11-25	$	880000	2017		Nafta	5	Manual	1.6	Hatchback	100000	MLA898776972	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-05-12	$	675000	2012	Negro	Nafta	3	Manual	1.6	Hatchback	90000	MLA901466848	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	Ramos Mejía
Volkswagen Fox 1.6 Confortline	2020-11-11	$	790000	2014	Rojo	Nafta	5	Manual	1.6	Hatchback	116000	MLA896698300	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	Alberdi
Volkswagen Fox 1.6 Comfortline	2020-12-17	$	940000	2016	Blanco	Nafta	5	Manual	1.6	Hatchback	20000	MLA901400713	car_dealer	none	Volkswagen	Fox	Entre Ríos	Gualeguaychú	Gualeguaychú
Volkswagen Fox 1.6 Highline	2020-12-22	$	750000	2013	Negro	Nafta	5	Manual	1.6	Hatchback	101600	MLA902040239	car_dealer	none	Volkswagen	Fox	Entre Ríos	Victoria	Victoria
Volkswagen Fox 1.6 Comfortline	2020-12-19	$	1149000	2016	Azul	Nafta	5	Manual	1.6	Hatchback	49000	MLA901662963	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Castelar	none
Volkswagen Fox 1.6 Connect	2020-04-08	$	1050000	2018		Nafta	5	Manual	1.6	Hatchback	22000	MLA871686428	car_dealer	none	Volkswagen	Fox	Bs.As. Costa Atlántica	Mar del Plata	none
Volkswagen Fox 1.6 Confortline Pack Saf	2020-12-21	$	950000	2015	Plateado	Nafta	5	Manual	1.6	Hatchback	83000	MLA901863872	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Volkswagen Fox 1.6 Comfortline 5 p	2020-12-16	$	550000	2009	Negro	Nafta	5	Manual	1.6	Hatchback	118000	MLA901307847	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	San Isidro
Volkswagen Fox 1.6 Trendline	2020-10-30	$	690000	2012	Negro	Nafta	5	Manual	1.6	Hatchback	100000	MLA899472239	car_dealer	none	Volkswagen	Fox	Mendoza	Mendoza	Otros Barrios
Volkswagen Fox 1.6 Route 3 p	2020-12-21	$	520000	2008	Azul	Nafta	3	Manual	1.6	Hatchback	1111	MLA901910415	car_dealer	none	Volkswagen	Fox	Neuquén	Neuquén	Área Centro Oeste
Volkswagen Fox 1.6 Trendline	2020-10-12	$	1230000	2017		Nafta	5	Manual	1.6	Hatchback	50000	MLA900487677	car_dealer	4_light_green	Volkswagen	Fox	Buenos Aires Interior	9 de Julio	none
Volkswagen Fox 1.6 Comfortline	2020-04-12	$	1100000	2017	Plateado	Nafta	5	Manual	1.6	Hatchback	30000	MLA899915754	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	Maipú Primera Sección
Volkswagen Fox 1.6 Trendline 5 Puertas 2015 Nafta 46276082	2020-10-08	$	920000	2015	Celeste	Nafta	5	Manual	1.6		77000	MLA872639745	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	Haedo
Volkswagen Fox 1.6 Comfortline 70a 3 p	2020-12-22	$	560000	2009		Nafta	3	Manual	1.6	Hatchback	155000	MLA901981404	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Fox 1.6 Confortline Pack Saf	2020-12-21	$	950000	2015	Plateado	Nafta	5	Manual	1.6	Hatchback	83000	MLA901869427	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Malvinas Argentinas	Los Polvorines
Volkswagen Fox 1.6 Comfortline 3 p	2020-12-12	$	629000	2012		Nafta	3	Manual	1.6	Hatchback	95000	MLA900829168	car_dealer	4_light_green	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Comfortline	2020-11-25	$	770000	2017		Nafta	5	Manual	1.6	Hatchback	100000	MLA900394481	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Fox 1.6 Route 5 p	2020-12-21	$	500000	2008		Nafta	5	Manual	1.6	Hatchback	200000	MLA901877890	car_dealer	none	Volkswagen	Fox	Mendoza	Godoy Cruz	none
Volkswagen Fox 1.6 Trendline 5 p	2020-10-27	$	550000	2007	Gris	Nafta	5	Manual	1.6	Hatchback	130000								
Volkswagen Fox 1.6 Trendline	2020-12-17	$	750000	2013		Nafta	5	Manual	1.6	Hatchback	69000	MLA901402267	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Trendline 70c	2020-08-08	$	670000	2010	Gris	Nafta	5	Manual	1.6	Hatchback	82000								
Volkswagen Fox 1.6 Comfortline Pack Saf	2020-09-14	$	940000	2014	Plateado	Nafta	5	Manual	1.6	Hatchback	78000	MLA896075241	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	Las Palmas
Volkswagen Fox 1.6 Trendline	2020-11-13	$	650000	2011		Nafta	5	Manual	1.6	Hatchback	94500	MLA897090112	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Trendline	2020-06-26	$	580000	2010	Plateado	Nafta	5	Manual	1.6	Hatchback	167887	MLA864757682	car_dealer	none	Volkswagen	Fox	Santa Fe	Rosario	Echesortu
Volkswagen Fox 1.6 Comfortline Saf	2020-10-24	$	780000	2015	Negro	Nafta	5	Manual	1.6	Hatchback	130489	MLA885235059	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Pilar	Pilar
Volkswagen Fox 1.6 Confortline	2020-11-26	$	700000	2014		Nafta	5	Manual	1.6	Hatchback	80000	MLA898933735	car_dealer	none	Volkswagen	Fox	Santa Fe	Rosario	none
Volkswagen Fox Msi 1.6 	2020-12-21	$	1129999	2015	Gris	Nafta	5	Manual	1.6	Coupé	61000	MLA901842161	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Castelar	none
Volkswagen Fox 1.6 Trendline	2020-02-11	$	690000	2013	Rojo	Nafta	5	Manual	1.6	Hatchback	90000								
Volkswagen Fox 1.6 Trendline	2020-11-25	$	650000	2010	Plateado	Nafta	5	Manual	1.6	Hatchback	128000	MLA898795076	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	Gerli
Volkswagen Fox 1.6 Comfortline 5 p	2020-10-20	$	480000	2007	Negro	Nafta	5	Manual	1.6	Hatchback	170000	MLA901988590	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Pergamino	Pergamino
Volkswagen Fox 1.6 Highline	2020-11-25	$	660000	2011	Gris	Nafta	5	Manual	1.6	Hatchback	150000								
Volkswagen Fox 1.6 Trendline	2020-06-21	$	660000	2012	Negro	Nafta	5	Manual	1.6	Hatchback	125000	MLA863640339	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	Barrio Parque Gral San Martín
Volkswagen Fox 1.6 Route 3 p	2020-10-30	$	525000	2008		Nafta	3	Manual	1.6	Hatchback	160000	MLA886211424	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Fernando	none
Volkswagen Fox 1.6 Highline Imotion	2019-05-12	$	780000	2010	Rojo	Nafta	5	Automática	1.6	Hatchback	40000	MLA896775330	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Palermo
Volkswagen Fox 1.6 Connect	2020-01-12	$	1319990	2019	Blanco	Nafta	5	Manual	1.6	Hatchback	25000	MLA899509429	car_dealer	4_light_green	Volkswagen	Fox	Capital Federal	Capital Federal	Parque Chas
Volkswagen Fox 1.6 5 Puertas	2020-10-03	$	700000	2011	Negro	Nafta	5				144000	MLA885226013	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Fox 1.6 L Trendline 5 Ptas.	2020-01-10	$	899000	2015	Gris	Nafta	5	Manual	1.6	Hatchback	52000	MLA881935853	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Vicente López	Munro
Volkswagen Fox Lun a Vie 08:30 a 20:00hs hs Sab de 09:30 a 13:00 hs	2020-05-01	$	9999999	2020		Nafta	5	Manual	1.6		0	MLA833106013	car_dealer	none	Volkswagen	Fox	Córdoba	Córdoba	Alta Córdoba
Volkswagen Fox 1.6 Trendline 5 p	2020-10-27	$	550000	2008	Blanco	Nafta	5	Manual	1.6	Hatchback	135000	MLA885629546	car_dealer	5_green	Volkswagen	Fox	Bs.As. G.B.A. Sur	Berazategui	Berazategui
Volkswagen Fox 5p Highline 2015 Car One Jf	2020-11-12	$	1049000	2015	Blanco	Nafta	5	Manual	1.6	Monovolumen	110000	MLA900792958	car_dealer	5_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	Malvinas Argentinas	Area de Promoción El Triángulo
Vw Fox Highline 5 Ptas Rd	2020-12-12	$	1043478	2015	Blanco	Nafta	5	Manual			110516	MLA900812340	car_dealer	5_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	Pilar	Pilar
Volkswagen Fox 1.6 Connect	2020-10-16	$	1230000	2019	Plateado	Nafta	5	Manual	1.6	Hatchback	21000	MLA884246818	car_dealer	5_green	Volkswagen	Fox	Río Negro	Cipolletti	none
Volkswagen Fox 1.6 5P COMFORTLINE L/10 PACK	2020-09-22	$	730000	2013	Negro	Nafta	5	Manual			74000								
Volkswagen Fox 1.6 Highline	2020-11-11	$	799000	2014	Plateado	Nafta	3	Manual	1.6	Hatchback	83000	MLA896786633	car_dealer	4_light_green	Volkswagen	Fox	Capital Federal	Capital Federal	Villa Luro
Volkswagen Fox 1.6 Trendline	2020-11-13	$	550000	2012	Negro	Nafta	5	Manual	1.6	Hatchback	170000	MLA897072496	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Escobar	Ingeniero Maschwitz
Volkswagen Fox 1.6 Trendline Imotion	2020-11-24	$	450000	2011	Plateado	Nafta	5	Automática	1.6	Hatchback	130000	MLA898603466	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Fox 1.6 Confortline	2020-03-06	$	720000	2013	Plateado	Nafta	5	Manual	1.6	Hatchback	80000	MLA859896850	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	Villa Maipú
Volkswagen Fox 1.6 Comfortline 5 p	2020-10-10	$	680000	2012	Negro	Nafta	5	Manual	1.6	Hatchback	87714								
Volkswagen Fox 1.6 Comfortline Pack 3 p	2020-08-02	$	650000	2012	Negro	Nafta	3	Manual	1.6	Hatchback	78000	MLA877240203	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	Ramos Mejía
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-07-05	$	650000	2011	gria acero tornasolado metalizado	Nafta	5	Manual	1.6	Hatchback	108000	MLA853921595	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lomas de Zamora	Banfield
Volkswagen Fox 1.6 Comfortline 5 p	2020-08-24	$	858000	2013	Rojo	Nafta	5	Manual	1.6	Hatchback	80000	MLA874885757	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	none
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-03-11	$	670000	2011	Azul	Nafta	5	Manual	1.6	Hatchback	50000	MLA886650586	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	Ramos Mejía
Volkswagen Fox 1.6 Confortline	2020-09-12	$	700000	2014		Nafta	5	Manual	1.6	Hatchback	70000	MLA900417209	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Trendline	2020-03-19	$	948000	2016	gris plata	Nafta	5	Manual	1.6	Hatchback	58000	MLA844644809	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Volkswagen Fox 1.6 Trendline	2020-09-29	U$S	6000	2013		Nafta	5	Manual	1.6	Hatchback	5700	MLA881336333	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	none
Volkswagen Fox 1.6 Trendline 3 p	2020-11-21	$	530000	2008		Nafta	3	Manual	1.6	Hatchback	117000	MLA898280406	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Comfortline 5p	2019-11-04	$	940000	2012	Gris	Nafta	5	Manual	1.6	Hatchback	0	MLA781083916	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Tres de febrero	Loma Hermosa
Volkswagen Fox 1.6 Comfortline Pack 3 p	2020-07-28	$	670000	2012		Nafta	3	Manual	1.6	Hatchback	108000	MLA870622231	car_dealer	none	Volkswagen	Fox	Córdoba	Villa María	none
Volkswagen Fox 1.6 Comfortline Pack 3 p	2020-12-18	$	745000	2013	Blanco	Nafta/GNC	3	Manual	1.6	Hatchback	90000	MLA901577242	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	Lanús Oeste
Volkswagen Fox 1.6 Comfortline Pack Saf	2020-12-13	$	910000	2015		Nafta	5	Manual	1.6	Hatchback	55300								
Volkswagen Fox 1.6 Comfortline 3 p	2020-08-14	$	650000	2011	Negro	Nafta/GNC	3	Manual	1.6	Hatchback	89000	MLA881992857	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	Villa Lynch
Volkswagen Fox 1.6 Trendline	2020-11-13	$	965000	2016	Blanco	Nafta	5	Manual	1.6	Hatchback	62000	MLA897029853	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Nueva Pompeya
Volkswagen Fox 1.6 Comfortline 5 p	2020-05-11	$	710000	2013	Plateado	Nafta/GNC	5	Manual	1.6	Hatchback	74000	MLA895894648	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Ezeiza	Carlos Spegazzini
Volkswagen Fox 1.6 Highline	2020-11-19	$	780000	2011		Nafta	5	Manual	1.6	Hatchback	64000	MLA897938128	normal	5_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	Tigre	none
Volkswagen Fox 1.6 Confortline Pack	2020-11-21	$	850000	2014	Gris	Nafta	5	Manual	1.6	Hatchback	53000	MLA898238082	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Monte Castro
Volkswagen Fox 1.6 Highline Imotion	2020-08-17	$	1249990	2016	Gris	Nafta	5	Automática	1.6	Hatchback	58000	MLA874976400	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Liniers
Volkswagen Fox 1.6 Trendline Saf	2020-10-17	$	845000	2014	Blanco	Nafta	5	Manual	1.6	Hatchback	77000	MLA884312737	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Morón	none
Volkswagen Fox 1.6 Confortline	2020-12-21	$	660649	2014		Nafta	5	Manual	1.6	Hatchback	78000	MLA901849467	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Confortline Saf	2020-08-08	$	850000	2015	Rojo	Nafta	5	Manual	1.6	Hatchback	51500	MLA900569195	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	Villa Luzuriaga
Volkswagen Fox 1.6 Highline 70d	2020-10-26	$	635000	2010	Plateado	Nafta	5	Manual	1.6	Hatchback	118000	MLA885448914	car_dealer	none	Volkswagen	Fox	Bs.As. Costa Atlántica	Mar del Plata	Centro
Volkswagen Fox 1.6 Trendline Saf	2020-08-12	$	700000	2013		Nafta	5	Manual	1.6	Hatchback	118000								
Volkswagen Fox 1.6 Trendline 3 p	2020-08-13	$	580000	2009		Nafta	3	Manual	1.6	Hatchback	117000	MLA873118213	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Hurlingham	none
Volkswagen Fox 1.6 Confortline Pack Saf	2020-11-26	$	790000	2015		Nafta	5	Manual	1.6	Hatchback	75000	MLA898843813	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Vicente López	none
Volkswagen Fox 1.6 Trendline 3 p	2020-05-29	$	495000	2008		Nafta	3	Manual	1.6	Hatchback	167000								
Volkswagen Fox 1.9 Sdi Trendline	2020-10-11	$	570000	2008		Diésel	5	Manual	1.9	Hatchback	152000	MLA896558099	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Isidro	none
Volkswagen Fox 1.6 Comfortline 70a 5 p	2020-09-29	$	520000	2009		Nafta	5	Manual	1.6	Hatchback	150000	MLA881502603	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Avellaneda	none
Volkswagen Fox 1.6 Connect	2019-03-09	$	1310000	2018	Negro	Nafta	5	Manual	1.6	Hatchback	12000	MLA875071202	car_dealer	none	Volkswagen	Fox	Misiones	Posadas	Otros Barrios
Volkswagen Fox Confortline 1.6 5P	2020-12-02	$	845000	2015	Negro	Nafta	5	Manual	1.6	Hatchback	63000	MLA838778075	car_dealer	none	Volkswagen	Fox	Buenos Aires Interior	Rauch	Rauch
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-11-13	$	730000	2013	Azul	Nafta	5	Manual	1.6	Hatchback	67000	MLA897020221	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Quilmes	Quilmes
Volkswagen Fox 1.6 Comfortline 5 p	2020-04-12	$	720000	2013	Gris	Nafta	5	Manual	1.6	Hatchback	68000	MLA899946038	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Sur	Avellaneda	Sarandí
Volkswagen Fox 1.6 Trendline	2020-06-12	$	450000	2006	Gris	Nafta	3	Manual	1.6	Hatchback	155000	MLA900123771	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	La Plata	La Plata
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-10-30	$	699000	2012	Rojo	Nafta	5	Manual	1.6	Hatchback	80000	MLA886186631	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Agronomía
Volkswagen Fox 1.6 Trendline	2020-12-18	$	620000	2013	Plateado	Nafta	5	Manual	1.6	Hatchback	56000	MLA901570291	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Escobar	Belén de Escobar
Volkswagen Fox 1.6 Comfortline 5 p	2020-06-11	$	670000	2011		Nafta	5	Manual	1.6	Hatchback	110000	MLA896145787	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	La Plata	none
Volkswagen Fox 1.6 Comfortline 3 p	2020-11-28	$	649999	2008	Celeste	Nafta	3	Manual	1.6	Hatchback	139000	MLA899184241	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	General San Martín	Villa San Andrés
Volkswagen Fox 1.6 Comfortline 3 p	2020-02-12	$	480000	2007		Nafta	3	Manual	1.6	Hatchback	161000	MLA899661033	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Highline	2020-12-11	$	490000	2012	Rojo	Nafta	5	Manual	1.6	Hatchback	144000	MLA896917164	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Moreno	Moreno
Volkswagen Fox 1.6 Highline	2020-02-28	$	820000	2012	Verde	Nafta	5	Manual	1.6	Hatchback	112000	MLA862551297	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	Valentín Alsina
Volkswagen Fox 1.6 Confortline	2020-09-30	$	670000	2011	Negro	Nafta	5	Manual	1.6	Hatchback	102652	MLA881602554	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Moreno	none
Volkswagen Fox 1.6 Connect	2020-10-29	U$S	8900	2018		Nafta	5	Manual	1.6	Hatchback	30000	MLA886073864	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Trendline	2019-11-10	$	1030000	2017	Gris	Nafta	5	Manual	1.6	Hatchback	40000	MLA860433790	car_dealer	4_light_green	Volkswagen	Fox	Santa Fe	San Cristóbal	San Cristóbal
Volkswagen Fox 1.6 Trendline 5 p	2019-08-27	$	700000	2009	Azul	Nafta	5	Manual	1.6	Hatchback	103000	MLA897097323	car_dealer	3_yellow	Volkswagen	Fox	Capital Federal	Capital Federal	Paternal
Volkswagen Fox 1.6 Comfortline 3 p	2020-08-17	$	500000	2009	Gris	Nafta	3	Manual	1.6	Hatchback	76952	MLA873851322	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Oeste	La Matanza	Ramos Mejía
Volkswagen Fox 1.6 Comfortline Pack Saf	2020-10-24	$	850000	2015	Negro	Nafta	5	Manual	1.6	Hatchback	121000	MLA899665607	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Norte	Tigre	none
Volkswagen Fox 1.6 Trendline	2020-11-12	$	620000	2012	Blanco	Nafta	5	Manual	1.6	Hatchback	148000	MLA900661113	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Fernando	Victoria
Volkswagen Fox 1.6 Highline	2020-11-25	$	1249000	2016	Azul	Nafta	5	Manual	1.6	Hatchback	49000	MLA898752734	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	Lanús Oeste
Volkswagen Fox 1.6 Comfortline 70a 5 p	2020-12-19	$	565000	2009	Negro	Nafta	5	Manual	1.6	Hatchback	105000								
Volkswagen Fox 1.6 Comfortline	2020-11-18	$	950000	2016	Rojo	Nafta	5	Manual	1.6	Hatchback	100000	MLA897711480	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Ituzaingó	Ituzaingó Norte
Volkswagen Fox 1.6 Comfortline	2020-09-23	$	980000	2018	Blanco	Nafta	5	Manual	1.6	Hatchback	44000	MLA880380203	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Avellaneda	Villa Domínico
Volkswagen Fox 1.6 Confortline	2020-11-19	$	600000	2010		Nafta	5	Manual	1.6	Hatchback	89400	MLA897970788	normal	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-12-11	$	690000	2012		Nafta	5	Manual	1.6	Hatchback	93000	MLA896956628	car_dealer	none	Volkswagen	Fox	Chaco	Resistencia	none
Volkswagen Fox 1.6 Trendline	2020-10-19	$	690000	2012		Nafta	5	Manual	1.6	Hatchback	89000	MLA884444215	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	none
Volkswagen Fox 1.6 Comfortline 5 p	2020-02-12	$	719990	2013	Gris	Nafta	5	Manual	1.6	Hatchback	85000	MLA899699778	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Liniers
Volkswagen Fox 1.6	2020-11-28	$	399000	2005		Nafta	5				158000	MLA899150406	car_dealer	4_light_green	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Trendline 3 p	2020-10-12	$	535000	2008	Gris	Nafta	3	Manual	1.6	Hatchback	124000	MLA900538030	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Belgrano
Volkswagen Fox 1.6 Track	2020-08-29	$	980000	2017		Nafta	5	Manual	1.6	Hatchback	43000								
Volkswagen Fox 1.6 Comfortline 5 p	2020-12-15	$	725000	2012	Gris oscuro	Nafta	5	Manual	1.6	Hatchback	93000	MLA901145814	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Sur	Lanús	Lanús Oeste
Volkswagen Fox 1.6 Confortline Saf	2020-12-15	$	969999	2015	Blanco	Nafta	5	Manual	1.6	Hatchback	75681	MLA901174549	car_dealer	none	Volkswagen	Fox	Capital Federal	Capital Federal	Boedo
Volkswagen Fox 1.6 Comfortline Pack Saf	2020-12-23	$	889705	2015	Celeste	Nafta	5	Manual	1.6	Hatchback	92000	MLA902121428	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Volkswagen Fox 1.6 Highline	2020-02-12	$	1147605	2017	Blanco	Nafta	5	Manual	1.6	Hatchback	89400	MLA899696212	car_dealer	4_light_green	Volkswagen	Fox	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Volkswagen Fox 1.6 Comfortline	2020-12-17	$	1149990	2016	Azul	Nafta	5	Manual	1.6	Hatchback	49000	MLA901490198	car_dealer	none	Volkswagen	Fox	Bs.As. G.B.A. Oeste	Ituzaingó	Ituzaingó Centro
Volkswagen Fox 1.6 Pepper	2020-12-15	$	1600000	2017		Nafta	5	Manual	1.6	Hatchback	13000								
Volkswagen Fox 1.6 Comfortline Pack 5 p	2020-04-12	$	728900	2011		Nafta	5	Manual	1.6	Hatchback	52000								
Volkswagen Fox 1.6 highline caj. 6	2020-07-24	$	950000	2015		Nafta	5				96000	MLA899062951	normal	none	Volkswagen	Fox	Capital Federal	Capital Federal	none
Volkswagen Fox 1.6 Trendline Saf	2020-12-22	$	710000	2014	Gris	Nafta	5	Manual	1.6	Hatchback	148000	MLA901986778	car_dealer	4_light_green	Volkswagen	Fox	Buenos Aires Interior	Mercedes	Mercedes
Volkswagen Fox 1.6 Comfortline 5 p	2020-10-13	$	520000	2008		Nafta	5	Manual	1.6	Hatchback	118000	MLA897088478	car_dealer	none	Volkswagen	Fox	Neuquén	Neuquén	none
